_measurement,context_id,_metric_report,_time,_value
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:14:16Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:14:21Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:14:26Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:14:31Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:14:35Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:14:40Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:14:45Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:14:50Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:14:54Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:14:59Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:15:04Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:15:08Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:15:13Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:15:18Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:15:23Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:15:27Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:15:32Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:15:37Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:15:42Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:15:46Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:15:51Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:15:56Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:16:01Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:16:05Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:16:10Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:16:15Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:16:20Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:16:24Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:16:29Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:16:34Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:16:39Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:16:43Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:16:48Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:16:53Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:16:58Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:17:02Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:17:07Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:17:12Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:17:17Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:17:21Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:17:26Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:17:31Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:17:36Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:17:40Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:17:45Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:17:50Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:17:54Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:17:59Z,0
